# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00
1.000000e+09 9.635225e-01 -7.710598e-03 9.626600e-01 4.002381e-02
2.000000e+09 8.710196e-01 -2.454093e-02 8.682914e-01 6.436636e-02
3.000000e+09 7.566567e-01 -3.980935e-02 7.522766e-01 7.088337e-02
4.000000e+09 6.470589e-01 -4.850067e-02 6.417999e-01 6.652656e-02
5.000000e+09 5.543415e-01 -5.111889e-02 5.489024e-01 5.820256e-02
6.000000e+09 4.808996e-01 -4.989521e-02 4.757122e-01 4.972699e-02
7.000000e+09 4.249461e-01 -4.672501e-02 4.202185e-01 4.257212e-02
8.000000e+09 3.836293e-01 -4.275654e-02 3.794327e-01 3.706982e-02
9.000000e+09 3.543169e-01 -3.855356e-02 3.506508e-01 3.313825e-02
1.000000e+10 3.349894e-01 -3.431379e-02 3.318181e-01 3.061389e-02
1.100000e+10 3.242920e-01 -3.001475e-02 3.215601e-01 2.938584e-02
1.200000e+10 3.214932e-01 -2.548622e-02 3.191250e-01 2.945498e-02
1.300000e+10 3.264462e-01 -2.042998e-02 3.243301e-01 3.097950e-02
1.400000e+10 3.395880e-01 -1.440271e-02 3.375399e-01 3.434246e-02
1.500000e+10 3.619826e-01 -6.772548e-03 3.596716e-01 4.027240e-02
1.600000e+10 3.953902e-01 3.332342e-03 3.921945e-01 5.005717e-02
1.700000e+10 4.422895e-01 1.702737e-02 4.370209e-01 6.589985e-02
1.800000e+10 5.056349e-01 3.545627e-02 4.960344e-01 9.142932e-02
1.900000e+10 5.877992e-01 5.892473e-02 5.697153e-01 1.321369e-01
2.000000e+10 6.876998e-01 8.462103e-02 6.541187e-01 1.946767e-01
2.100000e+10 7.955761e-01 1.028091e-01 7.366343e-01 2.823855e-01
2.200000e+10 8.892738e-01 9.578136e-02 7.958072e-01 3.851294e-01
2.300000e+10 9.422245e-01 4.931873e-02 8.136055e-01 4.726529e-01
2.400000e+10 9.419709e-01 -2.763627e-02 7.911419e-01 5.105292e-01
2.500000e+10 8.955250e-01 -1.044501e-01 7.433122e-01 4.884079e-01
2.600000e+10 8.182730e-01 -1.545458e-01 6.823616e-01 4.243454e-01
2.700000e+10 7.264691e-01 -1.717269e-01 6.153691e-01 3.458151e-01
2.800000e+10 6.345381e-01 -1.649009e-01 5.485984e-01 2.729213e-01
2.900000e+10 5.523103e-01 -1.460515e-01 4.876620e-01 2.142461e-01
3.000000e+10 4.841980e-01 -1.236572e-01 4.359633e-01 1.705657e-01
