# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00
1.000000e+09 9.227175e-01 6.776433e-03 9.226571e-01 -8.097225e-03
2.000000e+09 7.568241e-01 1.827620e-02 7.565736e-01 -6.715174e-03
3.000000e+09 5.972675e-01 2.561542e-02 5.967179e-01 -1.868091e-04
4.000000e+09 4.793382e-01 2.915822e-02 4.784073e-01 6.435056e-03
5.000000e+09 4.014041e-01 3.141220e-02 3.999909e-01 1.207670e-02
6.000000e+09 3.540320e-01 3.402786e-02 3.519659e-01 1.734266e-02
7.000000e+09 3.297323e-01 3.799401e-02 3.267122e-01 2.321716e-02
8.000000e+09 3.244353e-01 4.415865e-02 3.199255e-01 3.091774e-02
9.000000e+09 3.372252e-01 5.357717e-02 3.302547e-01 4.221566e-02
1.000000e+10 3.701439e-01 6.771426e-02 3.588996e-01 6.010298e-02
1.100000e+10 4.281856e-01 8.831461e-02 4.092055e-01 8.996851e-02
1.200000e+10 5.184098e-01 1.159383e-01 4.851450e-01 1.412138e-01
1.300000e+10 6.445656e-01 1.442834e-01 5.858127e-01 2.268712e-01
1.400000e+10 7.917037e-01 1.482958e-01 6.941035e-01 3.507471e-01
1.500000e+10 9.115571e-01 8.790308e-02 7.750204e-01 4.717550e-01
1.600000e+10 9.460489e-01 -2.766051e-02 8.016704e-01 5.015655e-01
1.700000e+10 8.710932e-01 -1.096876e-01 7.599910e-01 4.113217e-01
1.800000e+10 7.249825e-01 -1.132799e-01 6.582318e-01 2.819543e-01
1.900000e+10 5.788281e-01 -7.806024e-02 5.427444e-01 1.854106e-01
2.000000e+10 4.689947e-01 -4.100453e-02 4.487642e-01 1.299434e-01
2.100000e+10 3.971751e-01 -1.168827e-02 3.837583e-01 1.016907e-01
2.200000e+10 3.554288e-01 1.157680e-02 3.437335e-01 8.968197e-02
2.300000e+10 3.371450e-01 3.246433e-02 3.236773e-01 8.857671e-02
2.400000e+10 3.391390e-01 5.457813e-02 3.203461e-01 9.703013e-02
2.500000e+10 3.615644e-01 8.155626e-02 3.323031e-01 1.168417e-01
2.600000e+10 4.075130e-01 1.172705e-01 3.589026e-01 1.533083e-01
2.700000e+10 4.815572e-01 1.645346e-01 3.976210e-01 2.161556e-01
2.800000e+10 5.838090e-01 2.188037e-01 4.380333e-01 3.179381e-01
2.900000e+10 6.961080e-01 2.537335e-01 4.559627e-01 4.607426e-01
3.000000e+10 7.790044e-01 2.188405e-01 4.316527e-01 6.104364e-01
3.100000e+10 8.153119e-01 9.143518e-02 3.952609e-01 7.072071e-01
3.200000e+10 8.256246e-01 -7.782436e-02 4.039555e-01 7.158347e-01
3.300000e+10 8.001074e-01 -1.992955e-01 4.539638e-01 6.279888e-01
3.400000e+10 7.105684e-01 -2.172587e-01 4.793583e-01 4.774115e-01
3.500000e+10 5.883545e-01 -1.649796e-01 4.533197e-01 3.368145e-01
3.600000e+10 4.832658e-01 -1.001855e-01 4.055474e-01 2.429815e-01
3.700000e+10 4.123419e-01 -4.591110e-02 3.626985e-01 1.907035e-01
3.800000e+10 3.729723e-01 -2.198662e-03 3.336465e-01 1.666838e-01
3.900000e+10 3.599655e-01 3.684195e-02 3.189677e-01 1.627189e-01
4.000000e+10 3.709746e-01 7.763392e-02 3.169473e-01 1.764639e-01
