# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00
1.000000e+09 8.120651e-01 -1.314086e-02 8.111060e-01 3.720277e-02
2.000000e+09 5.485500e-01 -1.833866e-02 5.471538e-01 3.454699e-02
3.000000e+09 3.973483e-01 -1.256586e-02 3.961708e-01 2.786521e-02
4.000000e+09 3.322122e-01 -4.165223e-03 3.311173e-01 2.662584e-02
5.000000e+09 3.241344e-01 7.110034e-03 3.224474e-01 3.225243e-02
6.000000e+09 3.697085e-01 2.637741e-02 3.652829e-01 5.056652e-02
7.000000e+09 4.907834e-01 6.394026e-02 4.756551e-01 1.026267e-01
8.000000e+09 7.165937e-01 1.173423e-01 6.629634e-01 2.453911e-01
9.000000e+09 9.310037e-01 6.556775e-02 8.007737e-01 4.703513e-01
1.000000e+10 8.794742e-01 -1.158031e-01 7.438577e-01 4.546869e-01
1.100000e+10 6.456671e-01 -1.381698e-01 5.749431e-01 2.592983e-01
1.200000e+10 4.558276e-01 -8.121679e-02 4.253326e-01 1.423895e-01
1.300000e+10 3.601879e-01 -3.458476e-02 3.447311e-01 9.848685e-02
1.400000e+10 3.328881e-01 2.329241e-03 3.200528e-01 9.151629e-02
1.500000e+10 3.632863e-01 4.530633e-02 3.416349e-01 1.149344e-01
1.600000e+10 4.662746e-01 1.147905e-01 4.091022e-01 1.920171e-01
1.700000e+10 6.568151e-01 2.111215e-01 4.896962e-01 3.834469e-01
1.800000e+10 8.102646e-01 1.761829e-01 4.516184e-01 6.492527e-01
1.900000e+10 8.159641e-01 -8.715294e-02 3.886559e-01 7.121435e-01
2.000000e+10 7.339699e-01 -2.474435e-01 4.344716e-01 5.373249e-01
2.100000e+10 5.540045e-01 -1.884995e-01 4.129964e-01 3.175262e-01
2.200000e+10 4.167938e-01 -9.289745e-02 3.531863e-01 2.008646e-01
2.300000e+10 3.606422e-01 -2.064974e-02 3.205565e-01 1.639508e-01
2.400000e+10 3.741005e-01 4.827916e-02 3.240681e-01 1.805551e-01
2.500000e+10 4.645662e-01 1.446661e-01 3.535911e-01 2.643233e-01
2.600000e+10 6.304741e-01 2.695623e-01 3.453393e-01 4.534033e-01
2.700000e+10 7.183492e-01 2.517451e-01 1.830040e-01 6.474253e-01
2.800000e+10 6.830311e-01 1.181270e-02 4.658141e-02 6.813385e-01
2.900000e+10 7.019494e-01 -2.347213e-01 1.124837e-01 6.519097e-01
3.000000e+10 6.583393e-01 -3.009343e-01 2.678799e-01 5.206626e-01
3.100000e+10 5.125198e-01 -1.896045e-01 3.214931e-01 3.512390e-01
3.200000e+10 4.151760e-01 -6.957382e-02 3.120542e-01 2.648638e-01
3.300000e+10 4.034415e-01 3.408659e-02 3.061066e-01 2.605799e-01
3.400000e+10 4.806475e-01 1.585265e-01 3.028058e-01 3.379349e-01
3.500000e+10 6.260304e-01 3.032280e-01 2.243899e-01 4.996159e-01
3.600000e+10 6.599658e-01 2.882654e-01 4.185438e-03 5.936669e-01
3.700000e+10 5.759268e-01 8.621565e-02 -1.448285e-01 5.507116e-01
3.800000e+10 5.799380e-01 -1.304158e-01 -1.461090e-01 5.458681e-01
3.900000e+10 6.573626e-01 -3.071057e-01 -1.557500e-02 5.810070e-01
4.000000e+10 6.264044e-01 -3.037515e-01 1.735714e-01 5.196061e-01
4.100000e+10 5.077263e-01 -1.556418e-01 2.600577e-01 4.073470e-01
