# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00
1.000000e+09 9.189451e-01 -1.660371e-02 9.170715e-01 5.625091e-02
2.000000e+09 7.488427e-01 -4.137150e-02 7.442423e-01 7.181415e-02
3.000000e+09 5.889870e-01 -5.163468e-02 5.833853e-01 6.245826e-02
4.000000e+09 4.724238e-01 -5.055000e-02 4.671282e-01 4.919577e-02
5.000000e+09 3.959264e-01 -4.507966e-02 3.914092e-01 3.904235e-02
6.000000e+09 3.497106e-01 -3.861545e-02 3.460299e-01 3.270486e-02
7.000000e+09 3.263772e-01 -3.205275e-02 3.234425e-01 2.965848e-02
8.000000e+09 3.220897e-01 -2.507627e-02 3.197374e-01 2.968134e-02
9.000000e+09 3.363246e-01 -1.660002e-02 3.342532e-01 3.336903e-02
1.000000e+10 3.718821e-01 -4.648643e-03 3.693839e-01 4.278159e-02
1.100000e+10 4.353137e-01 1.400401e-02 4.305100e-01 6.295224e-02
1.200000e+10 5.364762e-01 4.337201e-02 5.243057e-01 1.050197e-01
1.300000e+10 6.811473e-01 8.222758e-02 6.491541e-01 1.892068e-01
1.400000e+10 8.434722e-01 1.033444e-01 7.694755e-01 3.296555e-01
1.500000e+10 9.425175e-01 4.881569e-02 8.139033e-01 4.727766e-01
1.600000e+10 9.215554e-01 -7.136071e-02 7.671562e-01 5.056120e-01
1.700000e+10 8.115862e-01 -1.573445e-01 6.768336e-01 4.192982e-01
1.800000e+10 6.698428e-01 -1.704333e-01 5.737624e-01 3.007301e-01
1.900000e+10 5.419053e-01 -1.439384e-01 4.793541e-01 2.077563e-01
2.000000e+10 4.467382e-01 -1.098211e-01 4.066713e-01 1.487712e-01
2.100000e+10 3.839816e-01 -7.971442e-02 3.576479e-01 1.147841e-01
2.200000e+10 3.477981e-01 -5.463682e-02 3.294387e-01 9.720359e-02
2.300000e+10 3.335481e-01 -3.227579e-02 3.191894e-01 9.127293e-02
2.400000e+10 3.395946e-01 -9.296331e-03 3.256812e-01 9.575950e-02
2.500000e+10 3.677852e-01 1.855700e-02 3.495170e-01 1.129578e-01
2.600000e+10 4.237652e-01 5.688143e-02 3.921938e-01 1.500847e-01
2.700000e+10 5.156275e-01 1.112608e-01 4.519186e-01 2.219511e-01
2.800000e+10 6.433953e-01 1.766464e-01 5.108503e-01 3.489778e-01
2.900000e+10 7.703279e-01 2.093110e-01 5.214441e-01 5.269630e-01
3.000000e+10 8.290177e-01 1.373120e-01 4.571094e-01 6.778397e-01
3.100000e+10 8.203139e-01 -2.609862e-02 3.891755e-01 7.216483e-01
3.200000e+10 7.886016e-01 -1.837549e-01 3.804146e-01 6.658913e-01
3.300000e+10 7.284444e-01 -2.626139e-01 4.026701e-01 5.472859e-01
3.400000e+10 6.326475e-01 -2.553911e-01 4.067235e-01 4.118183e-01
3.500000e+10 5.295922e-01 -2.043760e-01 3.848266e-01 3.010097e-01
3.600000e+10 4.465547e-01 -1.474266e-01 3.548747e-01 2.274652e-01
3.700000e+10 3.915672e-01 -9.806207e-02 3.308227e-01 1.851083e-01
3.800000e+10 3.631106e-01 -5.593985e-02 3.181927e-01 1.657513e-01
3.900000e+10 3.591022e-01 -1.611093e-02 3.184591e-01 1.651625e-01
4.000000e+10 3.804190e-01 2.805290e-02 3.316490e-01 1.842297e-01
4.100000e+10 4.317369e-01 8.445022e-02 3.555783e-01 2.298456e-01
4.200000e+10 5.186925e-01 1.594452e-01 3.798879e-01 3.151258e-01
4.300000e+10 6.323349e-01 2.423788e-01 3.735878e-01 4.489233e-01
4.400000e+10 7.205466e-01 2.768786e-01 2.925939e-01 5.974232e-01
4.500000e+10 7.273330e-01 2.003758e-01 1.575081e-01 6.812151e-01
4.600000e+10 6.918432e-01 4.576356e-02 6.086130e-02 6.876399e-01
4.700000e+10 6.781828e-01 -1.183188e-01 4.621253e-02 6.661809e-01
4.800000e+10 6.882778e-01 -2.519588e-01 1.017621e-01 6.323666e-01
4.900000e+10 6.796576e-01 -3.202312e-01 1.910527e-01 5.682300e-01
5.000000e+10 6.231397e-01 -3.075893e-01 2.649780e-01 4.727352e-01
5.100000e+10 5.397603e-01 -2.441669e-01 2.997647e-01 3.766496e-01
5.200000e+10 4.652901e-01 -1.699286e-01 3.069560e-01 3.056095e-01
5.300000e+10 4.169272e-01 -1.021212e-01 3.051756e-01 2.650800e-01
5.400000e+10 3.982017e-01 -4.018885e-02 3.051942e-01 2.525984e-01
5.500000e+10 4.103417e-01 2.360975e-02 3.101126e-01 2.676809e-01
5.600000e+10 4.569189e-01 9.927701e-02 3.156736e-01 3.150701e-01
5.700000e+10 5.399234e-01 1.928513e-01 3.046229e-01 4.019086e-01
5.800000e+10 6.386833e-01 2.851721e-01 2.407239e-01 5.183100e-01
5.900000e+10 6.880294e-01 3.101476e-01 1.030471e-01 6.054537e-01
6.000000e+10 6.514202e-01 2.278085e-01 -4.658750e-02 6.085073e-01
6.100000e+10 5.896851e-01 9.305125e-02 -1.355192e-01 5.663078e-01
6.200000e+10 5.616895e-01 -4.222803e-02 -1.608284e-01 5.365130e-01
6.300000e+10 5.784241e-01 -1.678899e-01 -1.386147e-01 5.358856e-01
6.400000e+10 6.217367e-01 -2.775439e-01 -7.289964e-02 5.515538e-01
6.500000e+10 6.511612e-01 -3.434015e-01 2.936766e-02 5.524707e-01
6.600000e+10 6.294671e-01 -3.358617e-01 1.363973e-01 5.146082e-01
6.700000e+10 5.664327e-01 -2.676720e-01 2.120324e-01 4.519291e-01
6.800000e+10 5.021657e-01 -1.778616e-01 2.509245e-01 3.969541e-01
6.900000e+10 4.638849e-01 -8.827670e-02 2.672241e-01 3.687651e-01
7.000000e+10 4.619105e-01 1.216937e-03 2.712725e-01 3.738596e-01
7.100000e+10 5.006638e-01 1.001215e-01 2.604856e-01 4.156767e-01
7.200000e+10 5.770546e-01 2.122596e-01 2.146022e-01 4.918168e-01
7.300000e+10 6.560326e-01 3.074516e-01 1.033553e-01 5.702367e-01
7.400000e+10 6.656999e-01 3.161073e-01 -5.701769e-02 5.830793e-01
7.500000e+10 5.964300e-01 2.284551e-01 -1.840253e-01 5.192992e-01
7.600000e+10 5.187458e-01 1.124081e-01 -2.431740e-01 4.442162e-01
7.700000e+10 4.766984e-01 6.845584e-03 -2.597565e-01 3.996511e-01
7.800000e+10 4.768316e-01 -8.870293e-02 -2.561510e-01 3.922841e-01
7.900000e+10 5.144597e-01 -1.831521e-01 -2.362815e-01 4.186826e-01
8.000000e+10 5.771122e-01 -2.753966e-01 -1.903039e-01 4.701059e-01
8.100000e+10 6.343665e-01 -3.412349e-01 -1.065345e-01 5.240516e-01
8.200000e+10 6.463752e-01 -3.426168e-01 3.908718e-03 5.480869e-01
8.300000e+10 6.090595e-01 -2.732373e-01 1.028492e-01 5.345250e-01
8.400000e+10 5.619479e-01 -1.658900e-01 1.638934e-01 5.112778e-01
8.500000e+10 5.427226e-01 -4.637991e-02 1.854962e-01 5.079251e-01
8.600000e+10 5.680119e-01 8.180324e-02 1.665281e-01 5.368558e-01
8.700000e+10 6.311483e-01 2.143146e-01 9.063393e-02 5.866881e-01
8.800000e+10 6.818596e-01 3.079310e-01 -5.116825e-02 6.062119e-01
8.900000e+10 6.509997e-01 2.991642e-01 -2.011544e-01 5.420686e-01
9.000000e+10 5.578519e-01 2.104176e-01 -2.841729e-01 4.314730e-01
9.100000e+10 4.719128e-01 1.118187e-01 -3.065602e-01 3.409093e-01
9.200000e+10 4.217431e-01 3.012066e-02 -3.053949e-01 2.892991e-01
